Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,FreshTyre,Sector1Time,Sector2Time,Sector3Time,SpeedFL,SpeedST,TrackStatus,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,IsPersonalBest
VER,RED BULL RACING,30.0,97.549,2.0,SOFT,16.0,FALSE,31.185,42.443,23.921,283.0,299.0,1,26.6,29.7,21.0,FALSE,0.6,FALSE
VER,RED BULL RACING,31.0,97.431,2.0,SOFT,17.0,FALSE,31.04,42.464,23.927,282.0,298.0,1,26.7,29.7,21.0,FALSE,0.6,FALSE
VER,RED BULL RACING,32.0,97.691,2.0,SOFT,18.0,FALSE,31.139,42.523,24.029,283.0,300.0,1,26.7,29.6,21.0,FALSE,0.6,FALSE
VER,RED BULL RACING,33.0,97.686,2.0,SOFT,19.0,FALSE,31.112,42.505,24.069,282.0,301.0,1,26.7,29.6,21.0,FALSE,0.6,FALSE
VER,RED BULL RACING,34.0,97.839,2.0,SOFT,20.0,FALSE,31.129,42.615,24.095,283.0,299.0,1,26.7,29.6,21.0,FALSE,0.5,FALSE
VER,RED BULL RACING,35.0,97.85,2.0,SOFT,21.0,FALSE,31.211,42.5,24.139,282.0,303.0,1,26.6,29.6,21.0,FALSE,0.5,FALSE
VER,RED BULL RACING,36.0,100.964,2.0,SOFT,22.0,FALSE,31.35,42.582,25.372,281.0,299.0,1,26.7,29.6,21.0,FALSE,0.4,FALSE
VER,RED BULL RACING,37.0,103.98474999999999,3.0,HARD,1.0,TRUE,32.42699999999999,42.071,23.664,281.0,278.25,1,26.6,29.6,21.0,FALSE,0.4,FALSE
VER,RED BULL RACING,38.0,96.297,3.0,HARD,2.0,TRUE,31.034,41.772,23.491,281.0,288.0,1,26.6,29.5,21.0,FALSE,0.4,TRUE
VER,RED BULL RACING,39.0,96.446,3.0,HARD,3.0,TRUE,30.818,42.125,23.503,282.0,288.0,1,26.5,29.5,21.0,FALSE,0.10000000000000009,FALSE
VER,RED BULL RACING,40.0,96.942,3.0,HARD,4.0,TRUE,31.175,42.247,23.52,282.0,286.0,1,26.5,29.5,21.0,FALSE,0.4,FALSE
VER,RED BULL RACING,41.0,103.98474999999999,3.0,HARD,5.0,TRUE,31.381,44.83775,25.372,275.5,286.0,126,26.5,29.5,21.0,FALSE,0.4,FALSE
VER,RED BULL RACING,42.0,103.98474999999999,3.0,HARD,6.0,TRUE,32.42699999999999,42.174,23.704,282.0,278.25,671,26.5,29.3,21.0,FALSE,0.10000000000000009,FALSE
VER,RED BULL RACING,43.0,96.89,3.0,HARD,7.0,TRUE,31.13,42.295,23.465,282.0,290.0,1,26.4,29.3,21.0,FALSE,0.10000000000000009,FALSE
VER,RED BULL RACING,44.0,96.236,3.0,HARD,8.0,TRUE,30.783,42.005,23.448,283.0,296.0,1,26.4,29.2,21.0,FALSE,0.10000000000000009,TRUE
VER,RED BULL RACING,45.0,97.015,3.0,HARD,9.0,TRUE,31.079,42.221,23.715,281.0,294.0,1,26.4,29.2,21.0,FALSE,0.3,FALSE
VER,RED BULL RACING,46.0,96.701,3.0,HARD,10.0,TRUE,31.03,42.003,23.668,282.0,290.0,1,26.4,29.1,21.0,FALSE,0.6,FALSE
VER,RED BULL RACING,47.0,97.009,3.0,HARD,11.0,TRUE,31.094,42.205,23.71,282.0,293.0,1,26.4,29.0,21.0,FALSE,0.3,FALSE
VER,RED BULL RACING,48.0,96.918,3.0,HARD,12.0,TRUE,31.01,42.199,23.709,284.0,294.0,1,26.4,29.0,21.0,FALSE,0.10000000000000009,FALSE
VER,RED BULL RACING,49.0,96.962,3.0,HARD,13.0,TRUE,31.124,42.026,23.812,279.0,299.0,1,26.3,29.0,21.0,FALSE,0.10000000000000009,FALSE
VER,RED BULL RACING,50.0,97.25,3.0,HARD,14.0,TRUE,31.07,42.375,23.805,281.0,296.0,1,26.4,29.0,21.0,FALSE,0.6,FALSE
VER,RED BULL RACING,51.0,97.427,3.0,HARD,15.0,TRUE,31.154,42.202,24.071,279.0,295.0,1,26.3,29.0,21.0,FALSE,0.10000000000000009,FALSE
VER,RED BULL RACING,52.0,96.919,3.0,HARD,16.0,TRUE,31.033,42.133,23.753,280.0,297.0,1,26.3,28.9,21.0,FALSE,0.3,FALSE
VER,RED BULL RACING,53.0,96.89,3.0,HARD,17.0,TRUE,30.906,42.217,23.767,280.0,293.0,1,26.3,28.9,21.0,FALSE,0.10000000000000009,FALSE
VER,RED BULL RACING,54.0,96.678,3.0,HARD,18.0,TRUE,30.988,41.938,23.752,280.0,297.0,1,26.3,28.8,21.0,FALSE,0.4,FALSE
VER,RED BULL RACING,55.0,96.322,3.0,HARD,19.0,TRUE,30.964,41.747,23.611,282.0,295.0,1,26.2,28.8,21.0,FALSE,0.3,FALSE
VER,RED BULL RACING,56.0,97.205,3.0,HARD,20.0,TRUE,31.091,42.27,23.844,282.0,294.0,1,26.2,28.8,21.0,FALSE,0.5,FALSE
VER,RED BULL RACING,57.0,96.373,3.0,HARD,21.0,TRUE,30.96,41.763,23.65,275.5,295.0,1,26.3,28.7,21.0,FALSE,0.6,FALSE
GAS,ALPINE,1.0,103.98474999999999,1.0,SOFT,1.0,TRUE,31.345,44.83775,25.135,281.0,278.25,12,27.3,31.2,22.0,FALSE,0.5,FALSE
GAS,ALPINE,2.0,100.438,1.0,SOFT,2.0,TRUE,31.738,43.938,24.762,280.0,298.0,21,27.3,31.1,22.0,FALSE,0.10000000000000009,TRUE
GAS,ALPINE,3.0,100.643,1.0,SOFT,3.0,TRUE,31.8,44.083,24.76,286.0,285.0,1,27.3,31.2,22.0,FALSE,0.6,FALSE
GAS,ALPINE,4.0,100.894,1.0,SOFT,4.0,TRUE,31.514,44.492,24.888,284.0,311.0,1,27.2,31.1,22.0,FALSE,0.8,FALSE
GAS,ALPINE,5.0,100.818,1.0,SOFT,5.0,TRUE,31.705,44.192,24.921,285.0,299.0,1,27.2,31.0,22.0,FALSE,0.8999999999999999,FALSE
GAS,ALPINE,6.0,101.11,1.0,SOFT,6.0,TRUE,31.573,44.534,25.003,284.0,313.0,1,27.1,31.0,22.0,FALSE,0.6,FALSE
GAS,ALPINE,7.0,101.134,1.0,SOFT,7.0,TRUE,31.604,44.49,25.04,285.0,308.0,1,27.1,30.9,21.0,FALSE,0.6,FALSE
GAS,ALPINE,8.0,101.173,1.0,SOFT,8.0,TRUE,31.773,44.275,25.125,285.0,305.0,1,27.1,30.9,21.0,FALSE,0.8999999999999999,FALSE
GAS,ALPINE,9.0,103.98474999999999,1.0,SOFT,9.0,TRUE,31.843,44.538,25.372,281.0,303.0,1,27.2,30.8,21.0,FALSE,0.6,FALSE
GAS,ALPINE,10.0,103.98474999999999,2.0,HARD,1.0,TRUE,32.42699999999999,42.66,24.028,278.0,278.25,1,27.1,30.8,21.0,FALSE,0.8,FALSE
GAS,ALPINE,11.0,98.762,2.0,HARD,2.0,TRUE,31.455,43.098,24.209,280.0,294.0,1,27.1,30.6,21.0,FALSE,0.8,TRUE
GAS,ALPINE,12.0,98.928,2.0,HARD,3.0,TRUE,31.57,43.066,24.292,279.0,288.0,1,27.1,30.6,21.0,FALSE,0.8999999999999999,FALSE
GAS,ALPINE,13.0,99.349,2.0,HARD,4.0,TRUE,31.744,43.26,24.345,280.0,296.0,1,27.1,30.5,21.0,FALSE,0.8,FALSE
GAS,ALPINE,14.0,98.859,2.0,HARD,5.0,TRUE,31.518,43.043,24.298,280.0,303.0,1,27.1,30.5,21.0,FALSE,0.8,FALSE
GAS,ALPINE,15.0,98.985,2.0,HARD,6.0,TRUE,31.398,43.252,24.335,280.0,302.0,1,27.1,30.5,21.0,FALSE,0.6,FALSE
GAS,ALPINE,16.0,98.945,2.0,HARD,7.0,TRUE,31.514,43.137,24.294,280.0,302.0,1,27.0,30.4,21.0,FALSE,0.8,FALSE
GAS,ALPINE,17.0,99.011,2.0,HARD,8.0,TRUE,31.527,43.151,24.333,280.0,301.0,1,27.0,30.3,21.0,FALSE,0.6,FALSE
GAS,ALPINE,18.0,99.029,2.0,HARD,9.0,TRUE,31.515,43.068,24.446,279.0,300.0,1,27.0,30.3,21.0,FALSE,0.6,FALSE
GAS,ALPINE,19.0,99.066,2.0,HARD,10.0,TRUE,31.571,43.098,24.397,280.0,299.0,1,26.9,30.3,20.0,FALSE,0.6,FALSE
GAS,ALPINE,20.0,99.017,2.0,HARD,11.0,TRUE,31.481,43.179,24.357,279.0,301.0,1,26.9,30.2,21.0,FALSE,0.4,FALSE
GAS,ALPINE,21.0,99.327,2.0,HARD,12.0,TRUE,31.671,43.328,24.328,280.0,300.0,1,26.9,30.1,21.0,FALSE,0.6,FALSE
GAS,ALPINE,22.0,99.485,2.0,HARD,13.0,TRUE,31.609,43.483,24.393,280.0,302.0,1,26.8,30.0,21.0,FALSE,0.4,FALSE
GAS,ALPINE,23.0,99.263,2.0,HARD,14.0,TRUE,31.538,43.32,24.405,281.0,302.0,1,26.7,29.9,21.0,FALSE,0.4,FALSE
GAS,ALPINE,24.0,99.761,2.0,HARD,15.0,TRUE,31.721,43.505,24.535,281.0,302.0,1,26.7,29.9,21.0,FALSE,0.8,FALSE
GAS,ALPINE,25.0,102.288,2.0,HARD,16.0,TRUE,31.613,43.531,25.372,281.0,303.0,1,26.7,29.9,21.0,FALSE,0.6,FALSE
GAS,ALPINE,26.0,103.98474999999999,3.0,HARD,1.0,TRUE,32.42699999999999,42.4,23.899,280.0,278.25,1,26.7,29.9,21.0,FALSE,0.6,FALSE
GAS,ALPINE,27.0,98.729,3.0,HARD,2.0,TRUE,31.836,42.851,24.042,286.0,297.0,1,26.8,29.9,21.0,FALSE,0.5,TRUE
GAS,ALPINE,28.0,97.761,3.0,HARD,3.0,TRUE,31.006,42.656,24.099,281.0,317.0,1,26.7,29.9,21.0,FALSE,0.8,TRUE
GAS,ALPINE,29.0,98.012,3.0,HARD,4.0,TRUE,31.178,42.696,24.138,286.0,302.0,1,26.6,29.7,21.0,FALSE,0.6,FALSE
GAS,ALPINE,30.0,97.76,3.0,HARD,5.0,TRUE,30.885,42.716,24.159,287.0,319.0,1,26.7,29.8,21.0,FALSE,0.6,TRUE
GAS,ALPINE,31.0,97.968,3.0,HARD,6.0,TRUE,30.971,42.877,24.12,287.0,320.0,1,26.7,29.6,21.0,FALSE,0.6,FALSE
GAS,ALPINE,32.0,98.012,3.0,HARD,7.0,TRUE,30.969,42.824,24.219,286.0,320.0,1,26.7,29.6,21.0,FALSE,0.6,FALSE
GAS,ALPINE,33.0,97.974,3.0,HARD,8.0,TRUE,30.942,42.828,24.204,287.0,320.0,1,26.7,29.6,21.0,FALSE,0.6,FALSE
GAS,ALPINE,34.0,98.022,3.0,HARD,9.0,TRUE,30.947,42.874,24.201,286.0,321.0,1,26.6,29.6,21.0,FALSE,0.5,FALSE
GAS,ALPINE,35.0,98.088,3.0,HARD,10.0,TRUE,31.01,42.851,24.227,286.0,320.0,1,26.7,29.6,21.0,FALSE,0.4,FALSE
GAS,ALPINE,36.0,98.184,3.0,HARD,11.0,TRUE,31.045,42.821,24.318,286.0,318.0,1,26.6,29.6,21.0,FALSE,0.5,FALSE
GAS,ALPINE,37.0,98.133,3.0,HARD,12.0,TRUE,31.117,42.864,24.152,286.0,318.0,1,26.6,29.5,21.0,FALSE,0.4,FALSE
GAS,ALPINE,38.0,98.108,3.0,HARD,13.0,TRUE,31.025,42.822,24.261,286.0,317.0,1,26.5,29.5,21.0,FALSE,0.10000000000000009,FALSE
GAS,ALPINE,39.0,98.537,3.0,HARD,14.0,TRUE,31.183,43.08,24.274,285.0,319.0,1,26.5,29.5,21.0,FALSE,0.6,FALSE
GAS,ALPINE,40.0,103.98474999999999,3.0,HARD,15.0,TRUE,31.156,42.984,25.372,281.0,318.0,126,26.5,29.5,21.0,FALSE,0.4,FALSE
GAS,ALPINE,41.0,103.98474999999999,4.0,SOFT,1.0,TRUE,32.42699999999999,44.327,23.473,287.5,278.25,671,26.5,29.3,21.0,FALSE,0.10000000000000009,FALSE
GAS,ALPINE,42.0,95.068,4.0,SOFT,2.0,TRUE,30.331000000000003,41.393,23.606,281.0,324.25,1,26.4,29.3,21.0,FALSE,0.10000000000000009,TRUE
GAS,ALPINE,43.0,95.942,4.0,SOFT,3.0,TRUE,30.776,41.677,23.489,281.0,295.0,1,26.4,29.3,21.0,FALSE,0.8,FALSE
GAS,ALPINE,44.0,95.792,4.0,SOFT,4.0,TRUE,30.785,41.542,23.465,280.0,296.0,1,26.4,29.2,21.0,FALSE,0.3,FALSE
GAS,ALPINE,45.0,96.186,4.0,SOFT,5.0,TRUE,30.874,41.775,23.537,281.0,294.0,1,26.4,29.1,21.0,FALSE,0.6,FALSE
GAS,ALPINE,46.0,96.041,4.0,SOFT,6.0,TRUE,30.831,41.707,23.503,281.0,297.0,1,26.4,29.1,21.0,FALSE,0.10000000000000009,FALSE
GAS,ALPINE,47.0,96.12,4.0,SOFT,7.0,TRUE,30.806,41.735,23.579,281.0,298.0,1,26.4,29.0,21.0,FALSE,0.10000000000000009,FALSE
GAS,ALPINE,48.0,96.368,4.0,SOFT,8.0,TRUE,30.909,41.693,23.766,281.0,296.0,1,26.4,29.0,21.0,FALSE,0.3,FALSE
GAS,ALPINE,49.0,96.803,4.0,SOFT,9.0,TRUE,31.008,42.102,23.693,281.0,297.0,1,26.4,29.0,21.0,FALSE,0.6,FALSE
GAS,ALPINE,50.0,96.551,4.0,SOFT,10.0,TRUE,30.972,41.874,23.705,281.0,297.0,1,26.3,29.0,21.0,FALSE,0.10000000000000009,FALSE
GAS,ALPINE,51.0,96.635,4.0,SOFT,11.0,TRUE,30.941,41.896,23.798,281.0,296.0,1,26.3,28.9,21.0,FALSE,0.10000000000000009,FALSE
GAS,ALPINE,52.0,96.891,4.0,SOFT,12.0,TRUE,30.878,42.136,23.877,281.0,298.0,1,26.3,28.9,21.0,FALSE,0.10000000000000009,FALSE
GAS,ALPINE,53.0,96.979,4.0,SOFT,13.0,TRUE,30.964,42.046,23.969,282.0,301.0,1,26.3,28.8,21.0,FALSE,0.10000000000000009,FALSE
GAS,ALPINE,54.0,97.222,4.0,SOFT,14.0,TRUE,31.101,42.251,23.87,282.0,302.0,1,26.2,28.8,21.0,FALSE,0.3,FALSE
GAS,ALPINE,55.0,97.559,4.0,SOFT,15.0,TRUE,31.1,42.422,24.037,282.0,303.0,1,26.2,28.8,21.0,FALSE,0.5,FALSE
GAS,ALPINE,56.0,97.845,4.0,SOFT,16.0,TRUE,31.196,42.539,24.11,282.0,305.0,1,26.3,28.7,21.0,FALSE,0.4,FALSE
GAS,ALPINE,57.0,98.147,4.0,SOFT,17.0,TRUE,31.26,42.631,24.256,286.0,306.0,1,26.3,28.7,21.0,FALSE,0.6,FALSE
PER,RED BULL RACING,1.0,101.063,1.0,SOFT,4.0,FALSE,31.345,43.216,24.069,280.0,278.25,12,27.3,31.2,22.0,FALSE,0.5,FALSE
PER,RED BULL RACING,2.0,98.862,1.0,SOFT,5.0,FALSE,31.532,43.116,24.214,281.0,283.0,21,27.3,31.1,22.0,FALSE,0.10000000000000009,TRUE
PER,RED BULL RACING,3.0,98.83,1.0,SOFT,6.0,FALSE,31.397,43.146,24.287,280.0,293.0,1,27.3,31.2,22.0,FALSE,0.6,TRUE
PER,RED BULL RACING,4.0,98.758,1.0,SOFT,7.0,FALSE,31.404,43.108,24.246,281.0,297.0,1,27.3,31.2,22.0,FALSE,0.4,TRUE
PER,RED BULL RACING,5.0,98.404,1.0,SOFT,8.0,FALSE,31.231,42.944,24.229,286.0,299.0,1,27.2,31.0,22.0,FALSE,0.8999999999999999,TRUE
PER,RED BULL RACING,6.0,98.718,1.0,SOFT,9.0,FALSE,31.276,43.043,24.399,286.0,309.0,1,27.1,31.0,22.0,FALSE,0.6,FALSE
PER,RED BULL RACING,7.0,98.804,1.0,SOFT,10.0,FALSE,31.214,43.174,24.416,282.0,298.0,1,27.1,30.9,22.0,FALSE,0.6,FALSE
PER,RED BULL RACING,8.0,99.172,1.0,SOFT,11.0,FALSE,31.58,43.193,24.399,281.0,296.0,1,27.1,30.9,21.0,FALSE,0.8999999999999999,FALSE
PER,RED BULL RACING,9.0,98.914,1.0,SOFT,12.0,FALSE,31.464,43.077,24.373,281.0,294.0,1,27.2,30.8,21.0,FALSE,0.6,FALSE
PER,RED BULL RACING,10.0,99.085,1.0,SOFT,13.0,FALSE,31.434,43.27,24.381,280.0,297.0,1,27.1,30.8,21.0,FALSE,0.8,FALSE
PER,RED BULL RACING,11.0,99.249,1.0,SOFT,14.0,FALSE,31.632,43.188,24.429,280.0,297.0,1,27.2,30.6,21.0,FALSE,0.6,FALSE
PER,RED BULL RACING,12.0,99.197,1.0,SOFT,15.0,FALSE,31.527,43.252,24.418,280.0,297.0,1,27.1,30.6,21.0,FALSE,0.8999999999999999,FALSE
PER,RED BULL RACING,13.0,99.336,1.0,SOFT,16.0,FALSE,31.57,43.298,24.468,279.0,297.0,1,27.1,30.5,21.0,FALSE,0.8999999999999999,FALSE
PER,RED BULL RACING,14.0,98.739,1.0,SOFT,17.0,FALSE,31.411,42.993,24.335,279.0,297.0,1,27.1,30.5,21.0,FALSE,0.8,FALSE
PER,RED BULL RACING,15.0,98.608,1.0,SOFT,18.0,FALSE,31.441,42.89,24.277,278.0,297.0,1,27.1,30.5,21.0,FALSE,0.8,FALSE
PER,RED BULL RACING,16.0,98.77,1.0,SOFT,19.0,FALSE,31.469,43.019,24.282,279.0,296.0,1,27.0,30.5,21.0,FALSE,0.6,FALSE
PER,RED BULL RACING,17.0,101.36,1.0,SOFT,20.0,FALSE,31.516,43.018,25.372,281.0,295.0,1,27.0,30.3,20.0,FALSE,0.6,FALSE
PER,RED BULL RACING,18.0,103.98474999999999,2.0,SOFT,3.0,FALSE,32.42699999999999,42.936,23.956,280.0,278.25,1,27.0,30.3,21.0,FALSE,0.6,FALSE
PER,RED BULL RACING,19.0,97.659,2.0,SOFT,4.0,FALSE,31.164,42.653,23.842,280.0,291.0,1,26.9,30.3,21.0,FALSE,0.4,TRUE
PER,RED BULL RACING,20.0,97.448,2.0,SOFT,5.0,FALSE,30.978,42.696,23.774,281.0,292.0,1,26.9,30.2,21.0,FALSE,0.6,TRUE
PER,RED BULL RACING,21.0,97.24,2.0,SOFT,6.0,FALSE,30.982,42.507,23.751,282.0,293.0,1,26.9,30.1,21.0,FALSE,0.6,TRUE
PER,RED BULL RACING,22.0,97.169,2.0,SOFT,7.0,FALSE,30.956,42.354,23.859,281.0,298.0,1,26.8,30.1,21.0,FALSE,0.5,TRUE
PER,RED BULL RACING,23.0,97.304,2.0,SOFT,8.0,FALSE,31.057,42.415,23.832,282.0,295.0,1,26.7,30.0,21.0,FALSE,0.5,FALSE
PER,RED BULL RACING,24.0,97.352,2.0,SOFT,9.0,FALSE,31.142,42.243,23.967,287.5,294.0,1,26.7,29.9,21.0,FALSE,0.8,FALSE
PER,RED BULL RACING,25.0,98.418,2.0,SOFT,10.0,FALSE,31.176,42.937,24.305,287.5,324.25,1,26.7,29.9,21.0,FALSE,0.6,FALSE
PER,RED BULL RACING,26.0,97.454,2.0,SOFT,11.0,FALSE,30.903,42.667,23.884,280.0,324.25,1,26.7,29.9,21.0,FALSE,0.5,FALSE
PER,RED BULL RACING,27.0,97.387,2.0,SOFT,12.0,FALSE,30.97,42.639,23.778,280.0,296.0,1,26.7,29.9,21.0,FALSE,0.6,FALSE
PER,RED BULL RACING,28.0,97.211,2.0,SOFT,13.0,FALSE,31.052,42.274,23.885,282.0,294.0,1,26.8,29.9,21.0,FALSE,0.5,FALSE
PER,RED BULL RACING,29.0,97.733,2.0,SOFT,14.0,FALSE,31.166,42.675,23.892,282.0,295.0,1,26.7,29.9,21.0,FALSE,0.6,FALSE
PER,RED BULL RACING,30.0,97.4,2.0,SOFT,15.0,FALSE,31.031,42.483,23.886,282.0,298.0,1,26.6,29.7,21.0,FALSE,0.6,FALSE
PER,RED BULL RACING,31.0,97.919,2.0,SOFT,16.0,FALSE,31.246,42.722,23.951,281.0,301.0,1,26.7,29.7,21.0,FALSE,0.6,FALSE
PER,RED BULL RACING,32.0,97.722,2.0,SOFT,17.0,FALSE,31.106,42.637,23.979,281.0,295.0,1,26.7,29.6,21.0,FALSE,0.6,FALSE
PER,RED BULL RACING,33.0,97.869,2.0,SOFT,18.0,FALSE,31.229,42.546,24.094,281.0,302.0,1,26.7,29.6,21.0,FALSE,0.6,FALSE
PER,RED BULL RACING,34.0,100.686,2.0,SOFT,19.0,FALSE,31.289,42.624,25.372,281.0,298.0,1,26.7,29.6,21.0,FALSE,0.5,FALSE
PER,RED BULL RACING,35.0,103.98474999999999,3.0,HARD,1.0,TRUE,32.42699999999999,42.423,23.658,281.0,278.25,1,26.6,29.6,21.0,FALSE,0.5,FALSE
PER,RED BULL RACING,36.0,96.82,3.0,HARD,2.0,TRUE,30.908,42.254,23.658,281.0,291.0,1,26.7,29.6,21.0,FALSE,0.4,TRUE
PER,RED BULL RACING,37.0,96.344,3.0,HARD,3.0,TRUE,30.919,41.914,23.511,281.0,293.0,1,26.6,29.6,21.0,FALSE,0.4,TRUE
PER,RED BULL RACING,38.0,96.431,3.0,HARD,4.0,TRUE,30.847,42.011,23.573,282.0,294.0,1,26.5,29.5,21.0,FALSE,0.6,FALSE
PER,RED BULL RACING,39.0,96.429,3.0,HARD,5.0,TRUE,30.833,42.027,23.569,282.0,297.0,1,26.5,29.5,21.0,FALSE,0.10000000000000009,FALSE
PER,RED BULL RACING,40.0,97.114,3.0,HARD,6.0,TRUE,30.926,42.564,23.624,281.0,294.0,1,26.5,29.5,21.0,FALSE,0.4,FALSE
PER,RED BULL RACING,41.0,103.98474999999999,3.0,HARD,7.0,TRUE,30.922,44.83775,25.372,275.5,295.0,126,26.5,29.4,21.0,FALSE,0.10000000000000009,FALSE
PER,RED BULL RACING,42.0,99.657,3.0,HARD,8.0,TRUE,32.42699999999999,42.002,23.536,282.0,278.25,671,26.5,29.4,21.0,FALSE,0.10000000000000009,FALSE
PER,RED BULL RACING,43.0,96.554,3.0,HARD,9.0,TRUE,30.774,42.092,23.688,281.0,302.0,1,26.4,29.3,21.0,FALSE,0.10000000000000009,FALSE
PER,RED BULL RACING,44.0,96.978,3.0,HARD,10.0,TRUE,31.055,42.36,23.563,282.0,297.0,1,26.4,29.2,21.0,FALSE,0.10000000000000009,FALSE
