raceId,driverId,lap,position,time,milliseconds
1,5,24,2,91.239,91239.0
1,5,25,7,91.515,91515.0
1,5,26,3,91.555,91555.0
1,5,27,7,91.576,91576.0
1,5,28,10,91.405,91405.0
1,5,29,7,91.493,91493.0
1,5,30,1,91.496,91496.0
1,5,31,3,91.524,91524.0
1,5,32,3,91.431,91431.0
1,5,33,9,91.468,91468.0
1,5,34,2,91.389,91389.0
1,5,35,10,91.491,91491.0
1,5,36,1,91.406,91406.0
1,5,37,9,91.512,91512.0
1,5,38,7,91.249,91249.0
1,5,39,3,91.218,91218.0
1,5,40,9,91.06700000000001,91067.0
1,5,41,10,91.23,91230.0
1,5,42,10,91.156,91156.0
1,5,43,9,91.255,91255.0
1,5,44,9,91.108,91108.0
1,5,45,6,91.271,91271.0
1,5,46,7,91.0,91000.0
1,5,47,9,91.021,91021.0
1,5,48,8,90.97800000000001,90978.0
1,5,49,1,91.033,91033.0
1,5,50,8,91.275,91275.0
1,5,51,6,90.894,90894.0
1,6,1,6,92.411,92411.0
1,6,2,5,92.583,92583.0
1,6,3,9,92.501,92501.0
1,6,4,6,92.559,92559.0
1,6,5,6,92.666,92666.0
1,6,6,4,92.32300000000001,92323.0
1,6,7,3,92.62,92620.0
1,6,8,7,92.618,92618.0
1,6,9,5,92.52199999999999,92522.0
1,6,10,6,92.50999999999999,92510.0
1,6,11,2,92.694,92694.0
1,6,12,2,92.46000000000001,92460.0
1,6,13,1,92.463,92463.0
1,6,14,4,92.334,92334.0
1,6,15,5,92.468,92468.0
1,6,16,7,92.457,92457.0
1,6,17,9,92.312,92312.0
1,6,18,3,92.155,92155.0
1,6,19,10,92.262,92262.0
1,6,20,1,92.113,92113.0
1,6,21,2,92.372,92372.0
1,6,22,3,92.01599999999999,92016.0
1,6,23,6,92.166,92166.0
1,6,24,8,92.082,92082.0
1,6,25,7,92.13,92130.0
1,6,26,4,92.059,92059.0
1,6,27,2,92.219,92219.0
1,6,28,5,92.08500000000001,92085.0
1,6,29,10,92.388,92388.0
1,6,30,6,92.24000000000001,92240.0
1,6,31,2,92.071,92071.0
1,6,32,10,92.045,92045.0
1,6,33,3,92.023,92023.0
1,6,34,8,92.087,92087.0
1,6,35,4,91.926,91926.0
1,6,36,5,92.093,92093.0
1,6,37,9,92.092,92092.0
1,7,1,4,92.17099999999999,88663.0
1,7,2,5,91.925,91925.0
1,7,3,4,91.92099999999999,91921.0
1,7,4,8,91.669,91669.0
1,7,5,4,91.861,91861.0
1,7,6,7,91.83,91830.0
1,7,7,3,91.874,91874.0
1,7,8,8,91.905,91905.0
1,7,9,2,91.924,91924.0
1,7,10,10,92.00399999999999,92004.0
1,7,11,6,91.694,91694.0
1,7,12,7,91.953,91953.0
1,7,13,2,91.953,91953.0
1,7,14,4,91.724,91724.0
1,7,15,1,91.78399999999999,91784.0
1,7,16,5,91.792,91792.0
1,7,17,5,91.709,88663.0
1,7,18,3,91.632,91632.0
1,7,19,10,91.791,91791.0
1,7,20,2,91.301,91301.0
1,7,21,3,91.416,91416.0
1,7,22,8,91.61,88663.0
1,7,23,5,91.37,91370.0
1,7,24,9,91.254,105601.75
1,7,25,9,91.47800000000001,91478.0
1,7,26,5,91.419,91419.0
1,7,27,7,91.414,88663.0
1,7,28,8,91.449,91449.0
1,8,1,10,91.76,91760.0
1,8,2,10,91.851,91851.0
1,8,3,10,91.857,91857.0
1,8,4,1,91.751,91751.0
1,8,5,4,91.924,105601.75
1,8,6,7,91.80799999999999,91808.0
1,8,7,10,91.885,91885.0
1,8,8,2,91.834,91834.0
1,8,9,6,91.795,91795.0
1,8,10,2,91.827,91827.0
1,8,11,8,91.81,91810.0
1,8,12,9,91.605,91605.0
1,8,13,7,91.92099999999999,91921.0
1,8,14,7,91.733,91733.0
1,8,15,10,91.46600000000001,91466.0
1,8,16,7,91.608,91608.0
1,8,17,8,91.61,91610.0
1,8,18,6,91.81700000000001,91817.0
1,8,19,8,91.582,91582.0
1,8,20,10,91.375,91375.0
1,8,21,7,91.66,91660.0
1,8,22,2,91.312,91312.0
1,8,23,3,91.67,91670.0
1,8,24,3,91.245,91245.0
1,8,25,1,91.384,91384.0
1,8,26,9,91.365,91365.0
1,8,27,10,91.44800000000001,91448.0
1,8,28,3,91.19800000000001,91198.0
1,8,29,5,91.334,91334.0
1,8,30,3,91.548,91548.0
1,8,31,6,91.311,91311.0
1,8,32,5,91.444,91444.0
1,8,33,9,91.425,91425.0
1,8,34,10,91.161,91161.0
1,8,35,1,91.231,91231.0
1,8,36,8,91.375,91375.0
1,8,37,8,91.393,91393.0
1,8,38,8,91.23400000000001,91234.0
1,8,39,8,91.40899999999999,91409.0
1,8,40,10,91.104,91104.0
1,8,41,3,91.241,91241.0
1,8,42,5,91.006,91006.0
1,8,43,1,91.083,91083.0
1,8,44,6,90.969,90969.0
1,8,45,1,90.971,90971.0
1,8,46,7,90.97800000000001,90978.0
1,8,47,7,90.894,90894.0
1,8,48,6,90.72200000000001,90722.0
1,8,49,4,91.309,91309.0
1,8,50,8,90.946,90946.0
1,8,51,6,90.95,90950.0
1,9,1,7,92.625,92625.0
1,9,2,3,92.33,92330.0
1,9,3,2,92.345,92345.0
1,9,4,6,92.14699999999999,92147.0
1,9,5,5,92.366,92366.0
1,9,6,10,92.56,92560.0
1,9,7,2,92.309,92309.0
1,9,8,4,92.19,92190.0
1,9,9,6,92.38499999999999,92385.0
1,9,10,1,92.202,92202.0
1,9,11,9,92.32,92320.0
1,9,12,4,92.251,92251.0
1,9,13,10,92.07900000000001,92079.0
1,9,14,8,92.166,92166.0
1,9,15,4,92.225,92225.0
1,9,16,9,92.054,92054.0
1,9,17,9,92.056,92056.0
1,9,18,10,92.18,92180.0
1,9,19,3,91.92699999999999,91927.0
1,9,20,6,92.019,92019.0
1,9,21,9,91.893,91893.0
1,9,22,3,92.071,92071.0
1,9,23,4,92.00399999999999,92004.0
1,9,24,9,92.001,92001.0
1,9,25,3,91.997,91997.0
1,9,26,8,91.918,88663.0
1,9,27,9,92.02799999999999,92028.0
1,9,28,5,92.07300000000001,92073.0
1,9,29,3,91.852,91852.0
1,9,30,9,91.846,91846.0
1,9,31,5,91.846,91846.0
1,9,32,2,91.985,91985.0
1,9,33,5,92.062,92062.0
1,9,34,7,91.82300000000001,91823.0
1,9,35,10,91.904,91904.0
1,9,36,5,91.973,91973.0
1,9,37,8,91.58,91580.0
1,9,38,2,91.748,91748.0
1,9,39,6,91.556,105601.75
1,9,40,1,91.476,91476.0
1,9,41,8,91.554,91554.0
1,9,42,4,91.541,91541.0
1,9,43,7,91.439,91439.0
1,9,44,4,91.68,91680.0
1,9,45,5,91.429,91429.0
1,9,46,3,91.605,91605.0
1,9,47,3,91.504,91504.0
1,9,48,5,91.521,91521.0
1,9,49,5,91.599,91599.0
1,9,50,9,91.505,91505.0
1,9,51,3,91.473,91473.0
1,10,1,3,91.604,91604.0
1,10,2,10,91.425,91425.0
1,10,3,9,91.42,91420.0
1,10,4,8,91.553,91553.0
1,10,5,4,91.604,91604.0
1,10,6,2,91.563,91563.0
1,10,7,10,91.541,91541.0
1,10,8,2,91.611,91611.0
1,10,9,8,91.311,91311.0
1,10,10,7,91.618,91618.0
1,10,11,3,91.632,91632.0
1,10,12,6,91.259,91259.0
1,10,13,3,91.486,91486.0
1,10,14,9,91.682,91682.0
1,10,15,9,91.52,91520.0
1,10,16,8,91.343,91343.0
1,10,17,3,91.443,91443.0
1,10,18,10,91.312,91312.0
1,10,19,10,91.672,91672.0
1,10,20,10,91.314,91314.0
1,10,21,2,91.059,91059.0
1,10,22,4,91.239,91239.0
1,10,23,3,91.207,91207.0
1,10,24,3,91.22200000000001,91222.0
1,10,25,9,91.227,91227.0
1,10,26,1,91.17099999999999,91171.0
1,10,27,4,90.908,90908.0
1,10,28,1,91.047,91047.0
1,10,29,9,90.952,90952.0
1,10,30,8,91.305,91305.0
1,10,31,2,91.253,91253.0
1,10,32,9,91.244,91244.0
1,10,33,8,91.075,91075.0
1,10,34,2,90.935,90935.0
1,10,35,8,91.105,91105.0
1,10,36,6,90.894,90894.0
1,10,37,10,91.036,91036.0
1,10,38,1,91.25,91250.0
1,10,39,4,91.133,91133.0
1,10,40,2,90.80799999999999,90808.0
1,10,41,5,90.775,90775.0
1,10,42,6,90.632,90632.0
1,10,43,8,90.736,90736.0
1,10,44,1,90.596,90596.0
1,10,45,4,90.799,90799.0
1,10,46,7,90.515,90515.0
1,10,47,1,90.707,105601.75
1,10,48,6,90.84100000000001,90841.0
1,10,49,9,90.82900000000001,90829.0
1,10,50,3,90.596,90596.0
1,10,51,6,90.56,90560.0
2,1,1,9,79.305,79305.0
2,1,2,7,79.376,79376.0
2,1,3,2,79.286,79286.0
2,1,4,9,79.164,79164.0
2,1,5,8,79.413,79413.0
2,1,6,5,79.405,79405.0
2,1,7,6,79.539,79539.0
2,1,8,6,79.065,79065.0
2,1,9,8,79.565,79565.0
2,1,10,8,79.23400000000001,79234.0
2,1,11,10,79.271,79271.0
2,1,12,6,79.246,79246.0
2,1,13,1,79.517,79517.0
2,1,14,5,79.55799999999999,79558.0
2,1,15,1,79.55799999999999,79558.0
2,1,16,9,79.326,79326.0
2,1,17,8,79.303,79303.0
2,1,18,7,79.321,79321.0
2,1,19,4,79.679,79679.0
2,1,20,4,79.152,79152.0
2,1,21,5,79.158,79158.0
2,1,22,6,78.99,78990.0
2,1,23,5,79.135,79135.0
2,1,24,4,79.021,79021.0
2,1,25,4,79.011,79011.0
2,1,26,4,79.042,79042.0
2,1,27,7,78.761,78761.0
2,1,28,8,79.066,79066.0
2,1,29,3,78.805,78805.0
2,1,30,6,78.963,78963.0
2,1,31,9,78.878,78878.0
2,1,32,10,79.053,79053.0
2,1,33,2,78.89699999999999,78897.0
2,1,34,5,78.868,78868.0
2,1,35,3,78.963,78963.0
2,1,36,1,78.801,78801.0
2,1,37,10,78.92099999999999,78921.0
2,1,38,9,78.679,78679.0
2,1,39,2,78.896,78896.0
2,1,40,4,78.623,78623.0
2,1,41,8,78.638,78638.0
2,1,42,2,78.661,78661.0
2,1,43,10,78.492,78492.0
2,1,44,6,78.477,78477.0
2,1,45,1,78.644,78644.0
2,1,46,3,78.751,78751.0
2,1,47,6,78.293,78293.0
2,1,48,8,78.381,78381.0
2,1,49,7,78.511,78511.0
2,1,50,1,78.521,78521.0
2,1,51,3,78.524,78524.0
2,1,52,4,78.68,78680.0
2,1,53,6,78.44200000000001,88663.0
2,1,54,9,78.595,78595.0
2,1,55,4,78.576,78576.0
2,1,56,1,78.53399999999999,78534.0
2,1,57,8,78.70400000000001,78704.0
2,1,58,5,78.431,78431.0
2,1,59,2,78.471,78471.0
2,1,60,4,78.096,78096.0
2,1,61,3,78.113,78113.0
2,1,62,7,78.143,78143.0
2,1,63,5,78.292,78292.0
2,1,64,9,78.143,78143.0
2,1,65,8,78.349,78349.0
2,1,66,6,78.374,78374.0
2,1,67,6,78.357,78357.0
2,1,68,3,77.96000000000001,77960.0
2,1,69,2,78.074,78074.0
2,1,70,1,78.184,78184.0
2,2,1,2,79.951,79951.0
2,2,2,2,79.934,79934.0
2,2,3,10,79.929,79929.0
2,2,4,1,79.873,79873.0
2,2,5,5,79.84100000000001,79841.0
2,2,6,7,79.756,79756.0
2,2,7,2,79.439,79439.0
2,2,8,9,79.828,79828.0
2,2,9,8,79.568,79568.0
2,2,10,9,79.821,79821.0
2,2,11,10,79.619,79619.0
2,2,12,10,79.66499999999999,79665.0
2,2,13,4,79.684,79684.0
2,2,14,1,80.003,80003.0
2,2,15,8,79.775,79775.0
2,2,16,3,79.912,79912.0
2,2,17,10,79.59,79590.0
2,2,18,8,79.689,79689.0
2,2,19,1,79.531,79531.0
2,2,20,9,79.416,79416.0
2,2,21,1,79.549,79549.0
2,2,22,5,79.434,79434.0
2,2,23,2,79.41,79410.0
2,2,24,2,79.441,79441.0
2,2,25,10,79.286,79286.0
2,2,26,8,79.273,79273.0
2,2,27,5,79.34100000000001,79341.0
2,2,28,1,79.212,79212.0
2,2,29,5,79.43,79430.0
2,2,30,6,79.18299999999999,79183.0
2,2,31,2,79.447,79447.0
2,2,32,6,79.395,79395.0
2,2,33,1,79.174,79174.0
2,2,34,8,79.374,79374.0
2,2,35,8,79.399,79399.0
2,2,36,8,79.282,79282.0
2,2,37,7,79.41499999999999,79415.0
2,2,38,8,79.48,79480.0
2,2,39,4,79.452,79452.0
2,2,40,9,79.033,79033.0
2,2,41,6,79.13,79130.0
2,2,42,8,79.045,79045.0
2,2,43,10,79.121,88663.0
2,2,44,5,79.007,79007.0
2,2,45,4,78.957,78957.0
2,2,46,3,79.074,79074.0
2,2,47,2,79.031,79031.0
2,2,48,2,79.063,79063.0
2,2,49,7,79.065,79065.0
2,2,50,9,79.012,79012.0
2,2,51,4,79.131,79131.0
2,2,52,10,78.89,78890.0
2,2,53,9,78.81700000000001,78817.0
2,2,54,2,78.812,78812.0
2,2,55,2,78.893,78893.0
2,2,56,3,78.878,78878.0
2,2,57,3,78.951,78951.0
2,2,58,8,78.94,78940.0
2,2,59,3,78.968,78968.0
2,2,60,8,78.393,78393.0
2,2,61,10,78.377,78377.0
2,2,62,4,78.635,78635.0
2,2,63,7,78.748,78748.0
2,2,64,6,78.757,78757.0
2,2,65,4,78.54599999999999,78546.0
2,2,66,6,78.657,78657.0
2,2,67,5,78.59,78590.0
2,2,68,4,78.701,78701.0
2,2,69,5,78.67099999999999,78671.0
2,2,70,4,78.648,78648.0
2,3,1,4,79.144,79144.0
2,3,2,1,79.303,79303.0
2,3,3,8,79.218,79218.0
2,3,4,2,79.248,79248.0
2,3,5,5,79.062,79062.0
2,3,6,7,79.395,79395.0
2,3,7,7,79.26,79260.0
2,3,8,5,79.217,79217.0
2,3,9,6,79.176,79176.0
2,3,10,7,79.361,79361.0
2,3,11,9,79.315,79315.0
2,3,12,4,79.093,79093.0
2,3,13,1,79.03399999999999,79034.0
2,3,14,2,79.209,79209.0
2,3,15,9,79.138,79138.0
2,3,16,7,79.115,79115.0
2,3,17,2,79.10300000000001,79103.0
2,3,18,3,78.932,78932.0
2,3,19,2,79.142,79142.0
2,3,20,5,79.025,79025.0
2,3,21,7,78.788,78788.0
2,3,22,7,79.023,79023.0
2,3,23,1,78.825,78825.0
2,3,24,3,78.887,78887.0
2,3,25,3,78.84,78840.0
2,3,26,5,78.77,78770.0
2,3,27,2,78.626,78626.0
2,3,28,2,78.881,78881.0
2,3,29,5,78.723,78723.0
2,3,30,3,78.788,78788.0
2,3,31,7,78.8,78800.0
2,3,32,1,78.69200000000001,78692.0
2,3,33,10,78.755,78755.0
2,3,34,7,78.944,78944.0
2,3,35,8,78.864,78864.0
2,3,36,3,78.888,78888.0
2,3,37,5,78.805,78805.0
2,3,38,4,78.795,78795.0
2,3,39,7,78.583,78583.0
2,3,40,7,78.551,78551.0
2,3,41,9,78.363,78363.0
2,3,42,4,78.607,78607.0
2,3,43,4,78.621,78621.0
2,3,44,2,78.402,78402.0
2,3,45,5,78.398,78398.0
2,3,46,6,78.431,78431.0
2,3,47,9,78.547,78547.0
2,3,48,4,78.35900000000001,88663.0
2,3,49,6,78.276,78276.0
2,3,50,3,78.441,78441.0
2,3,51,1,78.289,78289.0
2,3,52,1,78.343,78343.0
2,3,53,1,78.33,78330.0
2,3,54,4,78.56700000000001,78567.0
2,3,55,2,78.318,78318.0
2,3,56,3,78.087,78087.0
2,3,57,9,78.299,78299.0
2,3,58,1,78.241,78241.0
2,3,59,1,78.295,78295.0
2,3,60,6,78.221,78221.0
2,3,61,3,78.063,78063.0
2,3,62,6,78.03999999999999,78040.0
2,3,63,8,78.249,78249.0
2,3,64,5,77.756,77756.0
2,3,65,3,77.962,77962.0
2,3,66,10,78.021,78021.0
2,3,67,2,78.068,78068.0
2,3,68,2,77.957,77957.0
2,3,69,2,78.118,78118.0
2,3,70,7,78.009,78009.0
2,4,1,3,79.294,79294.0
2,4,2,5,79.208,79208.0
2,4,3,1,78.94,78940.0
2,4,4,4,78.838,78838.0
2,4,5,5,78.95400000000001,78954.0
2,4,6,3,78.84,78840.0
2,4,7,8,78.76,78760.0
2,4,8,2,78.852,78852.0
2,4,9,4,78.98,78980.0
2,4,10,2,78.97800000000001,78978.0
2,4,11,4,79.02199999999999,79022.0
2,4,12,9,78.816,78816.0
2,4,13,1,78.902,88663.0
2,4,14,6,78.73,78730.0
2,4,15,9,78.931,78931.0
2,4,16,9,78.953,78953.0
2,4,17,9,79.055,79055.0
2,4,18,9,78.98400000000001,78984.0
2,4,19,10,78.946,78946.0
2,4,20,5,78.84,78840.0
2,4,21,6,78.452,78452.0
2,4,22,1,78.48,78480.0
2,4,23,3,78.457,78457.0
2,4,24,2,78.417,78417.0
2,4,25,5,78.618,78618.0
2,4,26,7,78.547,78547.0
2,4,27,9,78.471,78471.0
2,4,28,3,78.458,78458.0
2,4,29,1,78.809,78809.0
2,4,30,10,78.563,78563.0
2,4,31,7,78.461,78461.0
2,4,32,1,78.489,78489.0
2,4,33,10,78.185,78185.0
2,4,34,1,78.33,78330.0
2,4,35,2,78.218,78218.0
2,4,36,2,78.336,78336.0
2,4,37,9,78.46600000000001,78466.0
2,4,38,7,78.618,78618.0
2,4,39,6,78.549,78549.0
2,4,40,3,78.099,78099.0
2,4,41,5,78.287,78287.0
2,4,42,1,78.122,78122.0
2,4,43,6,78.252,78252.0
2,4,44,9,78.11,78110.0
2,4,45,10,78.025,78025.0
2,4,46,9,78.17,78170.0
2,4,47,4,78.056,78056.0
2,4,48,7,78.14699999999999,78147.0
2,4,49,4,78.21000000000001,78210.0
2,4,50,8,78.314,78314.0
2,4,51,9,77.999,77999.0
2,4,52,7,78.314,78314.0
2,4,53,5,78.229,78229.0
2,4,54,4,78.104,78104.0
2,4,55,10,77.871,77871.0
2,4,56,8,78.059,78059.0
2,4,57,4,78.188,78188.0
2,4,58,4,78.246,78246.0
2,4,59,5,78.092,78092.0
2,4,60,4,77.721,77721.0
2,4,61,4,77.893,77893.0
2,4,62,6,77.787,77787.0
2,4,63,1,77.726,77726.0
2,4,64,10,77.895,77895.0
2,4,65,4,77.863,77863.0
2,4,66,8,77.706,77706.0
2,4,67,8,77.738,77738.0
2,4,68,10,77.643,77643.0
2,4,69,10,77.814,88663.0
2,4,70,10,77.799,77799.0
2,5,1,1,79.655,79655.0
2,5,2,1,79.747,79747.0
2,5,3,3,79.33500000000001,79335.0
2,5,4,5,79.68299999999999,79683.0
2,5,5,6,79.587,79587.0
2,5,6,8,79.413,79413.0
2,5,7,10,79.561,79561.0
2,5,8,4,79.655,79655.0
2,5,9,7,79.568,79568.0
2,5,10,2,79.492,79492.0
2,5,11,3,79.276,79276.0
2,5,12,6,79.625,79625.0
2,5,13,8,79.327,79327.0
2,5,14,9,79.369,79369.0
2,5,15,10,79.384,79384.0
2,5,16,9,79.242,79242.0
2,5,17,6,79.55799999999999,79558.0
2,5,18,5,79.446,79446.0
2,5,19,8,79.17,79170.0
2,5,20,7,79.368,79368.0
2,5,21,2,78.878,78878.0
2,5,22,5,79.062,79062.0
2,5,23,3,79.292,79292.0
2,5,24,9,79.236,79236.0
2,5,25,8,79.248,79248.0
2,5,26,9,79.14699999999999,88663.0
2,5,27,6,79.209,88663.0
2,5,28,5,79.299,79299.0
2,5,29,7,79.057,79057.0
2,5,30,7,79.137,79137.0
2,5,31,2,78.944,78944.0
2,5,32,1,79.24,79240.0
2,5,33,10,79.151,79151.0
2,5,34,3,79.093,79093.0
2,5,35,5,79.189,79189.0
2,5,36,4,78.963,78963.0
2,5,37,2,79.189,79189.0
2,5,38,5,79.125,79125.0
2,5,39,3,79.291,79291.0
2,5,40,1,78.899,78899.0
2,5,41,9,79.137,79137.0
2,5,42,7,78.708,78708.0
