Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,FreshTyre,Sector1Time,Sector2Time,Sector3Time,SpeedFL,SpeedST,TrackStatus,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,IsPersonalBest
HAM,Mercedes,38,91.228,2,MEDIUM,11,False,27.36,38.376,25.493,298.8,311.8,1,22.9,34.8,36.0,False,2.0,False
HAM,Mercedes,39,91.008,2,MEDIUM,12,False,27.329,38.201,25.478,282.8,301.1,1,24.6,38.6,45.7,False,5.9,False
HAM,Mercedes,40,91.196,2,MEDIUM,13,False,27.311,38.306,25.58,292.8,322.6,1,21.1,41.1,49.3,False,5.0,False
HAM,Mercedes,41,91.01,2,MEDIUM,14,False,27.313,38.214,25.483,281.0,339.7,1,26.3,39.8,48.2,False,3.6,False
HAM,Mercedes,42,,2,MEDIUM,15,False,27.422,38.395,25.601,291.5,308.6,1,25.2,40.5,45.3,False,1.8,False
HAM,Mercedes,43,91.569,2,MEDIUM,16,False,27.401,38.456,25.712,281.8,310.9,1,23.0,38.1,53.1,False,4.3,False
HAM,Mercedes,44,91.139,2,MEDIUM,17,False,27.339,38.286,25.513,296.9,329.8,1,24.1,37.0,61.0,False,2.7,False
HAM,Mercedes,45,91.428,2,MEDIUM,18,False,27.434,38.44,25.554,286.2,303.8,1,25.1,36.9,65.3,False,3.0,False
HAM,Mercedes,46,91.283,2,MEDIUM,19,False,27.429,38.334,25.52,290.4,330.5,1,22.9,38.1,48.3,False,3.9,False
HAM,Mercedes,47,91.432,2,MEDIUM,20,False,27.428,38.465,25.54,282.8,336.1,1,24.1,40.6,52.3,False,0.6,False
HAM,Mercedes,48,91.625,2,medium,21,False,27.508,38.471,25.646,281.3,310.2,1,26.1,42.0,49.3,False,1.5,False
HAM,Mercedes,49,91.742,2,MEDIUM,22,False,27.524,38.55,25.667,281.1,313.2,1,25.1,38.5,49.6,False,3.1,False
HAM,Mercedes,50,91.811,2,MEDIUM,23,False,27.582,38.576,25.653,295.9,310.6,1,23.6,,40.4,False,3.4,False
HAM,Mercedes,51,91.881,2,MEDIUM,24,False,27.59,38.644,25.647,291.4,324.7,1,24.3,34.0,47.7,False,4.1,False
HAM,Mercedes,52,,2,MEDIUM,25,False,27.509,38.582,25.749,287.6,321.9,1,24.3,33.9,41.6,False,1.1,False
HAM,Mercedes,53,91.829,2,MEDIUM,26,False,27.58,38.571,25.678,297.7,322.1,1,24.0,36.0,44.8,False,0.8,False
HAM,Mercedes,54,91.852,2,MEDIUM,27,False,27.598,38.587,25.667,281.1,334.9,1,21.5,39.0,62.4,False,5.1,False
HAM,Mercedes,55,91.823,2,MEDIUM,28,False,27.577,38.505,25.741,296.7,319.6,1,22.6,40.5,59.2,False,5.5,False
VER,Red Bull,1,90.301,1,SOFT,1,True,27.107,37.871,25.323,263.0,324.7,1,24.6,36.3,52.4,False,4.2,False
VER,Red Bull,2,90.353,1,SOFT,2,False,27.077,37.972,25.304,272.3,318.1,1,22.9,37.6,67.6,False,4.8,False
VER,Red Bull,3,90.603,1,SOFT,3,False,27.125,38.037,25.441,281.5,322.3,1,23.6,36.9,50.5,False,5.8,False
VER,Red Bull,4,90.234,1,SOFT,4,False,27.068,37.898,25.268,289.5,314.1,1,25.6,36.1,38.6,False,4.0,False
VER,Red Bull,5,90.652,1,SOFT,5,False,27.193,38.085,25.374,304.9,321.2,1,25.0,40.3,54.5,False,4.5,False
VER,Red Bull,6,90.707,1,SOFT,6,False,27.175,38.088,25.444,273.0,326.1,1,22.9,39.6,62.3,False,1.8,False
VER,Red Bull,7,90.775,1,SOFT,7,False,27.207,38.113,25.456,293.7,309.1,1,25.2,38.3,42.0,False,6.0,False
VER,Red Bull,8,90.94,1,SOFT,8,False,27.221,38.204,25.516,282.4,316.6,1,22.6,37.1,36.7,False,2.5,False
VER,Red Bull,9,90.967,1,SOFT,9,False,27.32,38.219,25.429,294.0,332.8,1,23.1,39.0,57.9,False,3.3,False
VER,Red Bull,10,91.028,1,SOFT,10,False,27.382,38.302,25.345,272.4,328.8,1,22.7,39.3,44.2,False,4.5,False
VER,Red Bull,11,91.447,1,SOFT,11,False,27.441,38.463,25.542,284.0,338.8,1,23.9,34.7,48.9,False,5.1,False
VER,Red Bull,12,91.376,1,SOFT,12,False,27.416,38.312,25.648,306.2,339.0,1,26.2,39.1,44.1,False,2.5,False
VER,Red Bull,13,91.557,1,SOFT,13,False,27.432,38.44,25.685,292.8,314.5,1,25.1,43.1,43.2,False,3.4,False
VER,Red Bull,14,91.671,1,SOFT,14,False,27.465,38.487,25.719,284.6,317.8,1,24.5,40.7,40.5,False,4.3,False
VER,Red Bull,15,91.735,1,SOFT,15,False,27.546,38.509,25.68,288.7,315.7,1,25.3,33.3,37.4,False,3.6,False
VER,Red Bull,16,91.908,1,SOFT,16,False,27.597,38.545,25.766,283.0,339.4,1,21.4,36.5,52.8,False,4.0,False
VER,Red Bull,17,91.645,1,SOFT,17,False,27.497,38.514,25.634,287.5,310.9,1,23.3,34.9,48.2,False,5.7,False
VER,Red Bull,18,91.983,1,SOFT,18,False,27.534,38.576,25.873,299.9,318.1,1,24.6,34.2,55.0,False,3.6,False
VER,Red Bull,19,92.067,1,SOFT,19,False,27.62,38.703,25.744,285.4,296.8,1,22.5,39.3,56.8,False,1.7,False
VER,Red Bull,20,92.021,1,SOFT,20,False,27.641,38.63,25.749,280.5,328.6,1,22.9,38.5,68.1,False,5.1,False
VER,Red Bull,21,92.485,1,SOFT,21,False,27.759,38.835,25.891,286.6,322.2,1,24.2,39.8,38.4,False,0.9,False
VER,Red Bull,22,91.953,1,SOFT,22,False,27.592,38.598,25.762,294.2,306.5,1,22.7,38.1,60.1,False,2.2,False
VER,Red Bull,23,92.457,1,SOFT,23,False,27.749,38.847,25.861,288.8,322.5,1,23.6,35.4,64.1,False,5.7,False
VER,Red Bull,24,92.67,1,SOFT,24,False,27.832,38.99,25.848,291.9,321.8,1,23.4,41.1,63.2,False,4.0,False
VER,Red Bull,25,92.445,1,SOFT,25,False,27.777,38.843,25.825,301.0,314.9,1,23.7,33.8,65.6,False,5.6,False
VER,Red Bull,26,92.619,1,SOFT,26,False,27.757,38.874,25.987,290.1,327.9,1,23.5,39.8,69.4,False,0.2,False
VER,Red Bull,27,92.355,1,soft,27,False,27.714,38.767,25.874,290.7,313.3,1,23.6,39.0,66.7,False,5.7,False
VER,Red Bull,28,90.618,2,MEDIUM,1,True,27.173,38.072,25.372,281.2,331.5,1,21.3,37.6,35.8,False,5.8,False
VER,Red Bull,29,90.792,2,MEDIUM,2,False,27.262,38.139,25.39,289.5,319.1,1,24.0,40.4,39.9,False,3.1,False
VER,Red Bull,30,90.902,2,MEDIUM,3,False,27.302,38.145,25.455,298.9,318.3,1,22.6,39.9,45.5,False,2.1,False
VER,Red Bull,31,90.959,2,MEDIUM,4,False,27.235,38.219,25.505,288.3,325.2,1,20.7,42.0,54.4,False,5.8,True
VER,Red Bull,32,90.995,2,MEDIUM,5,False,27.294,38.265,25.436,288.1,336.4,1,23.7,38.0,38.4,False,0.3,False
VER,Red Bull,33,90.745,2,MEDIUM,6,False,27.274,38.119,25.351,287.1,319.1,1,26.5,40.0,55.7,False,0.9,False
VER,Red Bull,34,90.885,2,MEDIUM,7,False,27.276,38.104,25.505,285.3,321.1,1,25.1,36.8,55.3,False,5.8,False
VER,Red Bull,35,91.091,2,MEDIUM,8,False,27.28,38.297,25.514,292.3,308.9,1,24.8,35.9,36.7,False,2.0,False
VER,Red Bull,36,90.783,2,MEDIUM,9,False,27.241,38.185,25.357,286.4,296.9,1,23.3,37.8,61.6,False,0.8,False
VER,Red Bull,37,91.135,2,MEDIUM,10,False,27.329,38.287,25.519,293.6,317.9,1,23.6,36.4,65.0,False,4.4,False
VER,Red Bull,38,91.346,2,MEDIUM,11,False,27.402,38.313,25.631,288.7,327.3,1,24.3,35.3,47.1,False,2.6,False
VER,Red Bull,39,91.679,2,MEDIUM,12,False,27.495,38.46,25.724,288.7,320.7,1,21.6,39.7,67.4,False,2.2,False
VER,Red Bull,40,91.129,2,MEDIUM,13,False,27.3,38.287,25.542,290.7,317.8,1,24.5,37.0,69.6,False,0.2,True
VER,Red Bull,41,,2,MEDIUM,14,False,27.425,38.352,25.589,287.7,314.2,1,23.1,40.0,36.6,False,3.9,False
VER,Red Bull,42,91.519,2,MEDIUM,15,False,27.489,38.443,25.587,305.5,298.9,1,23.0,39.6,51.2,False,4.9,False
VER,Red Bull,43,91.67,2,MEDIUM,16,False,27.503,38.494,25.673,289.6,328.5,1,25.6,34.5,60.3,False,5.1,False
VER,Red Bull,44,91.8,2,MEDIUM,17,False,27.537,38.563,25.7,288.6,316.3,1,22.9,42.2,54.2,False,2.0,False
VER,Red Bull,45,91.643,2,MEDIUM,18,False,27.505,38.527,25.611,292.2,317.5,1,23.7,38.7,36.7,False,4.8,False
VER,Red Bull,46,91.699,2,MEDIUM,19,False,27.514,38.51,25.674,296.7,312.6,1,24.9,41.1,56.9,False,0.0,False
VER,Red Bull,47,91.608,2,MEDIUM,20,False,27.463,38.505,25.64,287.9,317.2,1,25.6,37.8,50.3,False,5.4,False
VER,Red Bull,48,,2,MEDIUM,21,False,27.545,38.515,25.627,278.8,315.1,1,22.1,39.3,53.8,False,0.1,False
VER,Red Bull,49,91.592,2,MEDIUM,22,False,27.476,38.449,25.667,297.4,316.1,1,24.7,36.8,51.8,False,1.2,False
VER,Red Bull,50,91.9,2,MEDIUM,23,False,27.62,38.555,25.725,279.8,324.7,1,26.4,40.1,45.0,False,5.8,False
VER,Red Bull,51,91.94,2,MEDIUM,24,False,27.588,38.624,25.728,296.0,295.6,1,20.9,35.0,48.7,False,5.5,False
VER,Red Bull,52,92.156,2,MEDIUM,25,False,27.641,38.711,25.804,297.5,341.3,1,23.9,38.5,39.0,False,3.8,False
VER,Red Bull,53,91.895,2,medium,26,False,27.591,38.607,25.697,297.6,322.5,1,25.7,35.5,49.9,False,4.8,True
VER,Red Bull,54,91.966,2,MEDIUM,27,False,27.645,38.603,25.718,293.8,324.2,1,24.1,36.0,64.7,False,5.8,False
VER,Red Bull,55,91.944,2,MEDIUM,28,False,27.547,38.645,25.752,294.9,319.6,1,23.2,31.1,49.9,False,5.3,False
LEC,Ferrari,1,89.499,1,SOFT,1,True,26.858,37.565,25.076,291.4,307.7,1,25.8,37.1,69.4,False,2.7,False
LEC,Ferrari,2,89.692,1,SOFT,2,False,26.868,37.64,25.184,299.7,336.1,1,23.1,40.7,61.8,False,2.3,False
LEC,Ferrari,3,90.053,1,SOFT,3,False,26.955,37.811,25.287,284.9,328.0,1,25.1,40.5,67.3,False,0.1,False
LEC,Ferrari,4,90.065,1,SOFT,4,False,27.008,37.812,25.245,272.1,330.8,1,22.5,37.9,52.2,False,1.9,False
LEC,Ferrari,5,90.494,1,SOFT,5,False,27.18,37.982,25.332,286.4,330.5,1,25.3,39.0,37.8,False,1.6,False
LEC,Ferrari,6,90.494,1,SOFT,6,False,27.153,38.002,25.339,288.3,325.2,1,21.3,37.0,66.6,False,1.2,False
LEC,Ferrari,7,90.261,1,SOFT,7,False,27.063,37.912,25.285,294.3,323.9,1,25.5,37.0,53.7,False,0.6,False
LEC,Ferrari,8,90.602,1,SOFT,8,False,27.154,38.074,25.374,285.0,321.4,1,21.7,42.4,54.8,False,4.5,False
LEC,Ferrari,9,90.237,1,SOFT,9,False,27.078,37.906,25.252,294.8,324.7,1,22.6,,47.9,False,3.9,False
LEC,Ferrari,10,90.538,1,SOFT,10,False,27.151,38.053,25.334,297.5,326.5,1,23.6,38.2,51.5,False,4.1,False
LEC,Ferrari,11,90.714,1,SOFT,11,False,27.249,38.09,25.375,282.1,316.8,1,26.9,36.1,54.7,False,0.4,False
LEC,Ferrari,12,90.851,1,SOFT,12,False,27.245,38.139,25.467,293.5,309.9,1,25.7,36.6,53.8,False,3.4,False
LEC,Ferrari,13,90.82,1,SOFT,13,False,27.276,38.163,25.381,281.0,305.8,1,22.3,36.0,69.6,False,0.9,False
LEC,Ferrari,14,90.811,1,SOFT,14,False,27.235,38.128,25.448,277.8,332.2,1,22.4,34.9,59.3,False,2.0,False
LEC,Ferrari,15,91.095,1,SOFT,15,False,27.375,38.242,25.478,276.6,325.6,1,23.5,39.6,56.5,False,4.2,True
LEC,Ferrari,16,91.026,1,SOFT,16,False,27.341,38.263,25.421,296.7,322.9,1,22.7,38.8,45.6,False,5.1,False
LEC,Ferrari,17,91.505,1,SOFT,17,False,27.473,38.452,25.58,291.8,328.0,1,28.7,36.3,68.0,False,2.4,False
LEC,Ferrari,18,91.172,1,SOFT,18,False,27.324,38.294,25.554,274.0,313.4,1,22.3,37.0,46.4,False,4.0,False
LEC,Ferrari,19,90.2,2,MEDIUM,1,True,27.051,37.882,25.267,283.9,321.5,1,23.5,33.8,48.2,False,1.3,False
LEC,Ferrari,20,90.177,2,MEDIUM,2,False,26.999,37.921,25.256,305.0,330.8,1,26.2,37.6,63.8,False,4.9,False
LEC,Ferrari,21,90.327,2,MEDIUM,3,False,27.096,37.964,25.267,293.5,317.6,1,26.5,34.8,67.9,False,1.1,False
LEC,Ferrari,22,90.073,2,MEDIUM,4,False,27.018,37.849,25.207,294.9,331.9,1,24.8,35.6,45.5,False,2.1,False
LEC,Ferrari,23,90.421,2,MEDIUM,5,False,27.113,37.927,25.382,291.4,304.9,1,22.4,38.4,57.9,False,5.7,False
LEC,Ferrari,24,90.415,2,MEDIUM,6,False,27.177,37.996,25.243,284.0,315.3,1,24.4,,61.9,False,4.3,False
LEC,Ferrari,25,90.629,2,MEDIUM,7,False,27.189,38.004,25.436,311.9,316.5,1,23.3,38.9,44.1,False,5.8,False
LEC,Ferrari,26,90.671,2,MEDIUM,8,False,27.221,38.058,25.392,271.3,323.7,1,22.4,34.0,49.8,False,0.8,False
LEC,Ferrari,27,90.674,2,MEDIUM,9,False,27.196,38.034,25.443,296.1,326.0,1,22.4,42.7,65.0,False,1.2,False
LEC,Ferrari,28,90.414,2,MEDIUM,10,False,27.11,37.992,25.313,298.3,312.9,1,23.0,34.8,50.4,False,1.3,False
LEC,Ferrari,29,90.423,2,MEDIUM,11,False,27.121,37.977,25.324,293.8,301.8,1,25.1,37.3,65.6,False,4.3,False
LEC,Ferrari,30,90.749,2,MEDIUM,12,False,27.194,38.114,25.441,286.0,321.8,1,22.8,36.8,44.9,False,4.4,False
LEC,Ferrari,31,90.445,2,MEDIUM,13,False,27.147,38.043,25.255,286.6,324.2,1,23.4,31.8,60.4,False,5.9,False
LEC,Ferrari,32,90.765,2,MEDIUM,14,False,27.204,38.145,25.416,282.5,322.8,1,24.0,36.1,53.4,False,5.3,False
LEC,Ferrari,33,90.986,2,MEDIUM,15,False,27.298,38.175,25.513,282.1,330.6,1,25.2,35.2,44.0,False,3.7,False
LEC,Ferrari,34,90.61,2,MEDIUM,16,False,27.179,38.054,25.377,286.8,307.4,1,24.4,36.6,46.7,False,4.6,False
LEC,Ferrari,35,91.052,2,MEDIUM,17,False,27.293,38.221,25.538,290.4,327.3,1,23.7,38.3,53.2,False,5.5,True
LEC,Ferrari,36,90.999,2,MEDIUM,18,False,27.25,38.259,25.491,301.6,321.5,1,25.6,38.4,51.1,False,0.3,False
LEC,Ferrari,37,90.569,3,HARD,1,True,27.213,38.072,25.284,302.4,334.8,1,24.9,35.7,63.3,False,5.8,False
LEC,Ferrari,38,90.445,3,HARD,2,False,27.157,37.971,25.316,296.1,339.7,1,22.6,37.1,44.0,False,4.2,False
LEC,Ferrari,39,90.634,3,HARD,3,False,27.195,38.063,25.377,275.4,320.2,1,24.3,41.5,69.9,False,3.8,False
LEC,Ferrari,40,90.402,3,HARD,4,False,27.158,37.974,25.27,294.9,318.5,1,23.5,34.0,43.2,False,4.2,False
LEC,Ferrari,41,90.495,3,HARD,5,False,27.129,37.97,25.396,288.2,334.1,1,25.0,36.3,41.6,False,1.8,False
LEC,Ferrari,42,90.612,3,HARD,6,False,27.173,38.041,25.398,288.1,310.2,1,24.4,39.0,36.2,False,0.1,False
LEC,Ferrari,43,90.635,3,HARD,7,False,27.191,38.12,25.325,278.6,299.7,1,24.8,37.4,64.7,False,1.9,False
LEC,Ferrari,44,90.829,3,HARD,8,False,27.218,38.151,25.46,306.4,307.5,1,23.9,35.4,46.3,False,2.9,False
LEC,Ferrari,45,90.735,3,HARD,9,False,27.261,38.111,25.363,281.7,324.5,1,26.9,34.5,45.6,False,0.1,False
LEC,Ferrari,46,90.81,3,HARD,10,False,27.261,38.196,25.354,289.6,311.6,1,24.1,41.8,49.5,False,4.3,True
LEC,Ferrari,47,,3,HARD,11,False,27.218,38.15,25.4,285.9,317.9,1,21.5,37.4,67.0,False,4.6,False
LEC,Ferrari,48,90.629,3,HARD,12,False,27.199,38.08,25.35,284.2,322.0,1,23.2,37.4,35.2,False,2.6,False
LEC,Ferrari,49,91.136,3,HARD,13,False,27.334,38.282,25.519,300.1,330.7,1,22.5,36.7,64.7,False,4.5,False
LEC,Ferrari,50,90.927,3,HARD,14,False,27.271,38.19,25.466,292.0,323.2,1,20.1,36.6,51.4,False,5.1,False
LEC,Ferrari,51,90.581,3,hard,15,False,27.227,38.028,25.326,285.7,327.1,1,23.6,39.5,62.4,False,4.6,False
LEC,Ferrari,52,91.072,3,HARD,16,False,27.304,38.174,25.594,290.2,329.4,1,22.9,35.2,58.7,False,3.5,False
LEC,Ferrari,53,90.856,3,HARD,17,False,27.277,38.144,25.435,295.4,306.0,1,27.7,35.7,37.6,False,5.2,False
LEC,Ferrari,54,91.042,3,HARD,18,False,27.396,38.22,25.425,274.2,320.0,1,22.9,35.5,55.0,False,1.4,False
LEC,Ferrari,55,91.082,3,HARD,19,False,27.278,38.237,25.567,296.1,308.3,1,24.6,35.6,50.9,False,2.9,False
NOR,McLaren,1,90.472,1,SOFT,1,True,27.135,37.959,25.379,278.7,340.7,1,22.7,33.0,35.5,False,4.8,False
NOR,McLaren,2,90.553,1,SOFT,2,False,27.127,37.969,25.457,289.0,331.1,1,23.3,38.4,67.4,False,2.5,False
NOR,McLaren,3,90.558,1,SOFT,3,False,27.191,38.047,25.32,291.5,306.6,1,26.7,38.0,58.0,False,4.8,False
NOR,McLaren,4,90.719,1,SOFT,4,False,27.233,38.158,25.327,294.2,317.2,1,22.3,35.2,41.1,False,2.7,False
NOR,McLaren,5,90.782,1,SOFT,5,False,27.228,38.095,25.459,275.7,328.5,1,25.0,37.0,43.9,False,3.0,False
NOR,McLaren,6,91.001,1,SOFT,6,False,27.294,38.205,25.501,283.4,324.8,1,26.6,38.1,68.5,False,3.5,False
NOR,McLaren,7,90.731,1,SOFT,7,False,27.198,38.136,25.397,288.2,330.8,1,22.7,39.3,50.3,False,2.9,False
NOR,McLaren,8,91.196,1,SOFT,8,False,27.316,38.323,25.556,290.5,326.6,1,25.1,38.5,51.2,False,3.1,False
NOR,McLaren,9,90.868,1,SOFT,9,False,27.256,38.146,25.467,290.3,334.1,1,26.1,40.5,65.9,False,5.1,False
NOR,McLaren,10,91.32,1,SOFT,10,False,27.381,38.339,25.6,303.6,331.5,1,23.3,40.1,67.0,False,3.0,False
NOR,McLaren,11,91.391,1,SOFT,11,False,27.411,38.328,25.653,289.6,336.6,1,22.2,39.4,58.9,False,4.2,False
NOR,McLaren,12,91.775,1,SOFT,12,False,27.545,38.55,25.679,290.2,330.4,1,24.7,39.4,36.0,False,4.6,False
NOR,McLaren,13,91.892,1,SOFT,13,False,27.605,38.619,25.668,283.8,325.7,1,23.1,41.2,49.0,False,5.2,False
NOR,McLaren,14,91.709,1,SOFT,14,False,27.507,38.533,25.669,276.7,316.5,1,22.6,35.6,42.1,False,4.2,False
NOR,McLaren,15,91.729,1,SOFT,15,False,27.5,38.513,25.717,286.1,323.3,1,25.0,38.2,57.0,False,3.4,False
NOR,McLaren,16,91.771,1,SOFT,16,False,27.524,38.566,25.68,301.5,329.5,1,25.0,39.0,69.6,False,3.3,True
NOR,McLaren,17,91.87,1,SOFT,17,False,27.575,38.598,25.697,297.3,310.8,1,24.3,33.9,36.0,False,4.8,False
NOR,McLaren,18,91.98,1,SOFT,18,False,27.56,38.639,25.781,306.5,307.2,1,23.4,39.6,37.5,False,5.5,False
NOR,McLaren,19,90.709,2,MEDIUM,1,True,27.218,38.09,25.4,282.6,318.8,1,22.8,35.4,44.2,False,5.1,False
NOR,McLaren,20,90.707,2,MEDIUM,2,False,27.22,38.05,25.438,283.8,325.1,1,23.1,37.9,48.1,False,4.9,False
NOR,McLaren,21,90.845,2,MEDIUM,3,False,27.306,38.152,25.387,279.3,325.0,1,24.8,42.6,40.6,False,5.0,False
NOR,McLaren,22,90.748,2,MEDIUM,4,False,27.221,38.107,25.42,289.2,318.1,1,23.3,40.3,59.6,False,5.0,False
NOR,McLaren,23,90.943,2,MEDIUM,5,False,27.216,38.15,25.576,305.3,307.8,1,24.1,39.7,53.8,False,4.4,False
NOR,McLaren,24,91.052,2,MEDIUM,6,False,27.306,38.273,25.472,284.6,303.3,1,24.5,36.3,41.4,False,4.0,False
NOR,McLaren,25,91.175,2,MEDIUM,7,False,27.324,38.384,25.467,271.6,333.3,1,23.5,36.2,67.6,False,3.6,False
NOR,McLaren,26,91.165,2,MEDIUM,8,False,27.342,38.263,25.56,298.8,326.5,1,24.3,40.5,69.8,False,5.7,False
NOR,McLaren,27,91.281,2,MEDIUM,9,False,27.377,38.337,25.566,294.4,332.0,1,24.0,39.8,58.2,False,0.3,False
NOR,McLaren,28,91.492,2,MEDIUM,10,False,27.437,38.4,25.656,301.8,306.3,1,25.9,39.7,58.0,False,2.7,False
NOR,McLaren,29,91.221,2,MEDIUM,11,False,27.383,38.319,25.52,291.7,310.5,1,22.0,37.4,46.0,False,3.1,False
NOR,McLaren,30,91.446,2,MEDIUM,12,False,27.437,38.409,25.6,289.3,307.1,1,22.9,37.6,41.0,False,0.1,False
NOR,McLaren,31,91.752,2,MEDIUM,13,False,27.534,38.512,25.705,291.6,293.7,1,23.9,37.5,43.0,False,4.5,False
NOR,McLaren,32,91.442,2,MEDIUM,14,False,27.416,38.423,25.603,292.2,327.5,1,23.1,38.3,70.0,False,4.8,False
NOR,McLaren,33,91.654,2,MEDIUM,15,False,27.516,38.553,25.586,288.5,322.7,1,25.4,39.1,40.8,False,1.9,False
