Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,FreshTyre,Sector1Time,Sector2Time,Sector3Time,SpeedFL,SpeedST,TrackStatus,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,IsPersonalBest
GAS,Alpine,53.0,96.979,4.0,SOFT,13.0,True,30.964,42.046,23.969,282.0,301.0,1,26.3,28.8,21.0,False,0.0,False
GAS,Alpine,54.0,97.222,4.0,SOFT,14.0,True,31.101,42.251,23.87,282.0,302.0,1,26.2,28.8,21.0,False,0.3,False
GAS,Alpine,55.0,97.559,4.0,SOFT,15.0,True,31.1,42.422,24.037,282.0,303.0,1,26.2,28.8,21.0,False,0.5,False
GAS,Alpine,56.0,97.845,4.0,SOFT,16.0,True,31.196,42.539,24.11,282.0,305.0,1,26.3,28.7,21.0,False,0.4,False
GAS,Alpine,57.0,98.147,4.0,SOFT,17.0,True,31.26,42.631,24.256,286.0,306.0,1,26.3,28.7,21.0,False,0.6,False
PER,Red Bull Racing,1.0,101.063,1.0,SOFT,4.0,False,,43.216,24.069,280.0,252.0,12,27.3,31.2,22.0,False,0.5,False
PER,Red Bull Racing,2.0,98.862,1.0,SOFT,5.0,False,31.532,43.116,24.214,281.0,283.0,21,27.3,31.1,22.0,False,0.0,True
PER,Red Bull Racing,3.0,98.83,1.0,SOFT,6.0,False,31.397,43.146,24.287,280.0,293.0,1,27.3,31.2,22.0,False,0.6,True
PER,Red Bull Racing,4.0,98.758,1.0,SOFT,7.0,False,31.404,43.108,24.246,281.0,297.0,1,27.3,31.2,22.0,False,0.4,True
PER,Red Bull Racing,5.0,98.404,1.0,SOFT,8.0,False,31.231,42.944,24.229,286.0,299.0,1,27.2,31.0,22.0,False,1.0,True
PER,Red Bull Racing,6.0,98.718,1.0,SOFT,9.0,False,31.276,43.043,24.399,286.0,309.0,1,27.1,31.0,22.0,False,0.6,False
PER,Red Bull Racing,7.0,98.804,1.0,SOFT,10.0,False,31.214,43.174,24.416,282.0,298.0,1,27.1,30.9,22.0,False,0.6,False
PER,Red Bull Racing,8.0,99.172,1.0,SOFT,11.0,False,31.58,43.193,24.399,281.0,296.0,1,27.1,30.9,21.0,False,1.0,False
PER,Red Bull Racing,9.0,98.914,1.0,SOFT,12.0,False,31.464,43.077,24.373,281.0,294.0,1,27.2,30.8,21.0,False,0.6,False
PER,Red Bull Racing,10.0,99.085,1.0,SOFT,13.0,False,31.434,43.27,24.381,280.0,297.0,1,27.1,30.8,21.0,False,0.8,False
PER,Red Bull Racing,11.0,99.249,1.0,SOFT,14.0,False,31.632,43.188,24.429,280.0,297.0,1,27.2,30.6,21.0,False,0.6,False
PER,Red Bull Racing,12.0,99.197,1.0,SOFT,15.0,False,31.527,43.252,24.418,280.0,297.0,1,27.1,30.6,21.0,False,1.2,False
PER,Red Bull Racing,13.0,99.336,1.0,SOFT,16.0,False,31.57,43.298,24.468,279.0,297.0,1,27.1,30.5,21.0,False,1.0,False
PER,Red Bull Racing,14.0,98.739,1.0,SOFT,17.0,False,31.411,42.993,24.335,279.0,297.0,1,27.1,30.5,21.0,False,0.8,False
PER,Red Bull Racing,15.0,98.608,1.0,SOFT,18.0,False,31.441,42.89,24.277,278.0,297.0,1,27.1,30.5,21.0,False,0.8,False
PER,Red Bull Racing,16.0,98.77,1.0,SOFT,19.0,False,31.469,43.019,24.282,279.0,296.0,1,27.0,30.5,21.0,False,0.6,False
PER,Red Bull Racing,17.0,101.36,1.0,SOFT,20.0,False,31.516,43.018,26.826,,295.0,1,27.0,30.3,20.0,False,0.6,False
PER,Red Bull Racing,18.0,118.797,2.0,SOFT,3.0,False,51.905,42.936,23.956,280.0,218.0,1,27.0,30.3,21.0,False,0.6,False
PER,Red Bull Racing,19.0,97.659,2.0,SOFT,4.0,False,31.164,42.653,23.842,280.0,291.0,1,26.9,30.3,21.0,False,0.4,True
PER,Red Bull Racing,20.0,97.448,2.0,SOFT,5.0,False,30.978,42.696,23.774,281.0,292.0,1,26.9,30.2,21.0,False,0.6,True
PER,Red Bull Racing,21.0,97.24,2.0,SOFT,6.0,False,30.982,42.507,23.751,282.0,293.0,1,26.9,30.1,21.0,False,0.6,True
PER,Red Bull Racing,22.0,97.169,2.0,SOFT,7.0,False,30.956,42.354,23.859,281.0,298.0,1,26.8,30.1,21.0,False,0.5,True
PER,Red Bull Racing,23.0,97.304,2.0,SOFT,8.0,False,31.057,42.415,23.832,282.0,295.0,1,26.7,30.0,21.0,False,0.5,False
PER,Red Bull Racing,24.0,97.352,2.0,SOFT,9.0,False,31.142,42.243,23.967,288.0,294.0,1,26.7,29.9,21.0,False,0.8,False
PER,Red Bull Racing,25.0,98.418,2.0,SOFT,10.0,False,31.176,42.937,24.305,288.0,325.0,1,26.7,29.9,21.0,False,0.6,False
PER,Red Bull Racing,26.0,97.454,2.0,SOFT,11.0,False,30.903,42.667,23.884,280.0,330.0,1,26.7,29.9,21.0,False,0.5,False
PER,Red Bull Racing,27.0,97.387,2.0,SOFT,12.0,False,30.97,42.639,23.778,280.0,296.0,1,26.7,29.9,21.0,False,0.6,False
PER,Red Bull Racing,28.0,97.211,2.0,SOFT,13.0,False,31.052,42.274,23.885,282.0,294.0,1,26.8,29.9,21.0,False,0.5,False
PER,Red Bull Racing,29.0,97.733,2.0,SOFT,14.0,False,31.166,42.675,23.892,282.0,295.0,1,26.7,29.9,21.0,False,0.6,False
PER,Red Bull Racing,30.0,97.4,2.0,SOFT,15.0,False,31.031,42.483,23.886,282.0,298.0,1,26.6,29.7,21.0,False,0.6,False
PER,Red Bull Racing,31.0,97.919,2.0,SOFT,16.0,False,31.246,42.722,23.951,281.0,301.0,1,26.7,29.7,21.0,False,0.6,False
PER,Red Bull Racing,32.0,97.722,2.0,SOFT,17.0,False,31.106,42.637,23.979,281.0,295.0,1,26.7,29.6,21.0,False,0.6,False
PER,Red Bull Racing,33.0,97.869,2.0,SOFT,18.0,False,31.229,42.546,24.094,281.0,302.0,1,26.7,29.6,21.0,False,0.6,False
PER,Red Bull Racing,34.0,100.686,2.0,SOFT,19.0,False,31.289,42.624,26.773,,298.0,1,26.7,29.6,21.0,False,0.5,False
PER,Red Bull Racing,35.0,118.785,3.0,HARD,1.0,True,52.704,42.423,23.658,281.0,218.0,1,26.6,29.6,21.0,False,0.5,False
PER,Red Bull Racing,36.0,96.82,3.0,HARD,2.0,True,30.908,42.254,23.658,281.0,291.0,1,26.7,29.6,21.0,False,0.4,True
PER,Red Bull Racing,37.0,96.344,3.0,HARD,3.0,True,30.919,41.914,23.511,281.0,293.0,1,26.6,29.6,21.0,False,0.4,True
PER,Red Bull Racing,38.0,96.431,3.0,HARD,4.0,True,30.847,42.011,23.573,282.0,294.0,1,26.5,29.5,21.0,False,0.6,False
PER,Red Bull Racing,39.0,96.429,3.0,HARD,5.0,True,30.833,42.027,23.569,282.0,297.0,1,26.5,29.5,21.0,False,0.0,False
PER,Red Bull Racing,40.0,97.114,3.0,HARD,6.0,True,30.926,42.564,23.624,281.0,294.0,1,26.5,29.5,21.0,False,0.4,False
PER,Red Bull Racing,41.0,123.522,3.0,HARD,7.0,True,30.922,59.493,33.107,188.0,295.0,126,26.5,29.4,21.0,False,0.0,False
PER,Red Bull Racing,42.0,99.657,3.0,HARD,8.0,True,34.119,42.002,23.536,282.0,265.0,671,26.5,29.4,21.0,False,0.0,False
PER,Red Bull Racing,43.0,96.554,3.0,HARD,9.0,True,30.774,42.092,23.688,281.0,302.0,1,26.4,29.3,21.0,False,0.0,False
PER,Red Bull Racing,44.0,96.978,3.0,HARD,10.0,True,31.055,42.36,23.563,282.0,297.0,1,26.4,29.2,21.0,False,0.0,False
PER,Red Bull Racing,45.0,96.928,3.0,HARD,11.0,True,30.944,42.434,23.55,282.0,293.0,1,26.4,29.2,21.0,False,0.3,False
PER,Red Bull Racing,46.0,97.257,3.0,HARD,12.0,True,30.914,42.496,23.847,282.0,291.0,1,26.4,29.1,21.0,False,0.6,False
PER,Red Bull Racing,47.0,96.661,3.0,HARD,13.0,True,30.929,42.049,23.683,282.0,294.0,1,26.4,29.0,21.0,False,0.3,False
PER,Red Bull Racing,48.0,96.859,3.0,HARD,14.0,True,31.01,42.316,23.533,283.0,293.0,1,26.4,29.0,21.0,False,0.0,False
PER,Red Bull Racing,49.0,97.049,3.0,HARD,15.0,True,30.944,42.495,23.61,279.0,294.0,1,26.3,29.0,21.0,False,0.0,False
PER,Red Bull Racing,50.0,97.731,3.0,HARD,16.0,True,31.251,42.646,23.834,279.0,294.0,1,26.3,29.0,21.0,False,0.0,False
PER,Red Bull Racing,51.0,97.049,3.0,HARD,17.0,True,31.153,42.153,23.743,281.0,292.0,1,26.3,29.0,21.0,False,0.0,False
PER,Red Bull Racing,52.0,97.062,3.0,HARD,18.0,True,31.147,42.086,23.829,282.0,293.0,1,26.3,28.9,21.0,False,0.3,False
PER,Red Bull Racing,53.0,97.345,3.0,HARD,19.0,True,31.094,42.383,23.868,282.0,300.0,1,26.3,28.9,21.0,False,0.0,False
PER,Red Bull Racing,54.0,97.296,3.0,HARD,20.0,True,31.25,42.257,23.789,282.0,292.0,1,26.3,28.8,21.0,False,0.4,False
PER,Red Bull Racing,55.0,97.092,3.0,HARD,21.0,True,31.084,42.076,23.932,279.0,301.0,1,26.3,28.8,21.0,False,0.0,False
PER,Red Bull Racing,56.0,96.565,3.0,HARD,22.0,True,31.165,41.786,23.614,281.0,293.0,1,26.2,28.8,21.0,False,0.5,False
PER,Red Bull Racing,57.0,96.558,3.0,HARD,23.0,True,30.969,41.799,23.79,256.0,300.0,1,26.3,28.7,21.0,False,0.6,False
ALO,Aston Martin,1.0,103.608,1.0,SOFT,4.0,False,,43.884,24.561,277.0,255.0,12,27.3,31.2,22.0,False,0.5,False
ALO,Aston Martin,2.0,99.792,1.0,SOFT,5.0,False,31.743,43.626,24.423,279.0,300.0,21,27.3,31.1,22.0,False,0.0,True
ALO,Aston Martin,3.0,99.1,1.0,SOFT,6.0,False,31.541,43.276,24.283,279.0,293.0,1,27.3,31.2,22.0,False,0.6,True
ALO,Aston Martin,4.0,99.548,1.0,SOFT,7.0,False,31.723,43.457,24.368,279.0,300.0,1,27.3,31.2,22.0,False,0.4,False
ALO,Aston Martin,5.0,99.662,1.0,SOFT,8.0,False,31.705,43.553,24.404,279.0,301.0,1,27.2,31.0,22.0,False,1.0,False
ALO,Aston Martin,6.0,99.674,1.0,SOFT,9.0,False,31.695,43.482,24.497,280.0,306.0,1,27.1,31.0,22.0,False,0.6,False
ALO,Aston Martin,7.0,99.729,1.0,SOFT,10.0,False,31.675,43.494,24.56,280.0,305.0,1,27.1,30.9,22.0,False,0.6,False
ALO,Aston Martin,8.0,99.959,1.0,SOFT,11.0,False,31.674,43.675,24.61,280.0,305.0,1,27.1,30.9,21.0,False,1.0,False
ALO,Aston Martin,9.0,100.275,1.0,SOFT,12.0,False,31.774,43.819,24.682,284.0,307.0,1,27.2,30.8,21.0,False,0.6,False
ALO,Aston Martin,10.0,100.203,1.0,SOFT,13.0,False,31.505,43.905,24.793,286.0,321.0,1,27.1,30.8,21.0,False,0.8,False
ALO,Aston Martin,11.0,101.147,1.0,SOFT,14.0,False,31.657,44.321,25.169,285.0,325.0,1,27.2,30.6,21.0,False,0.6,False
